,Zone,Code zone,Année,Produit,Code Produit,Disponibilité alimentaire (Kcal/personne/jour),Disponibilité de protéines en quantité (g/personne/jour),Exportations - Quantité,Importations - Quantité,Population totale,Production,Réserves,Stabilité politique,Revenu National Brut/hbt
1615,Trinité-et-Tobago,220,2018,Produits Vegetaux,2903,2377,41.27,0,0,0,0,0,0.0,0.0
1616,Trinité-et-Tobago,220,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,17254.930394
1617,Trinité-et-Tobago,220,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.25,0.0
1618,Trinité-et-Tobago,220,2018,Viande de Volailles,2734,0,0.0,0,24,0,65,0,0.0,0.0
1619,Tunisie,222,2014,Population,2501,0,0.0,0,0,11063,0,0,0.0,0.0
1620,Tunisie,222,2014,Produits Animaux,2941,386,28.46,0,0,0,0,0,0.0,0.0
1621,Tunisie,222,2014,Produits Vegetaux,2903,3050,71.88,0,0,0,0,0,0.0,0.0
1622,Tunisie,222,2018,Population,2501,0,0.0,0,0,11565,0,0,0.0,0.0
1623,Tunisie,222,2018,Poulets,1057,0,0.0,0,0,0,0,91584,0.0,0.0
1624,Tunisie,222,2018,Produits Animaux,2941,399,28.62,0,0,0,0,0,0.0,0.0
1625,Tunisie,222,2018,Produits Vegetaux,2903,3051,71.21,0,0,0,0,0,0.0,0.0
1626,Tunisie,222,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,3292.084893
1627,Tunisie,222,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-0.9,0.0
1628,Tunisie,222,2018,Viande de Volailles,2734,0,0.0,2,2,0,212,0,0.0,0.0
1629,Turkménistan,213,2014,Population,2501,0,0.0,0,0,5466,0,0,0.0,0.0
1630,Turkménistan,213,2014,Produits Animaux,2941,674,37.8,0,0,0,0,0,0.0,0.0
1631,Turkménistan,213,2014,Produits Vegetaux,2903,2230,54.44,0,0,0,0,0,0.0,0.0
1632,Turkménistan,213,2018,Population,2501,0,0.0,0,0,5851,0,0,0.0,0.0
1633,Turkménistan,213,2018,Poulets,1057,0,0.0,0,0,0,0,16780,0.0,0.0
1634,Turkménistan,213,2018,Produits Animaux,2941,657,35.79,0,0,0,0,0,0.0,0.0
1635,Turkménistan,213,2018,Produits Vegetaux,2903,2173,52.83,0,0,0,0,0,0.0,0.0
1636,Turkménistan,213,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,6670.602304
1637,Turkménistan,213,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-0.01,0.0
1638,Turkménistan,213,2018,Viande de Volailles,2734,0,0.0,0,31,0,22,0,0.0,0.0
1639,Turquie,223,2014,Population,2501,0,0.0,0,0,77229,0,0,0.0,0.0
1640,Turquie,223,2014,Produits Animaux,2941,556,36.21,0,0,0,0,0,0.0,0.0
1641,Turquie,223,2014,Produits Vegetaux,2903,3103,71.3,0,0,0,0,0,0.0,0.0
1642,Turquie,223,2018,Population,2501,0,0.0,0,0,82340,0,0,0.0,0.0
1643,Turquie,223,2018,Poulets,1057,0,0.0,0,0,0,0,353561,0.0,0.0
1644,Turquie,223,2018,Produits Animaux,2941,605,39.5,0,0,0,0,0,0.0,0.0
1645,Turquie,223,2018,Produits Vegetaux,2903,3106,71.18,0,0,0,0,0,0.0,0.0
1646,Turquie,223,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,9272.633905
1647,Turquie,223,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-1.33,0.0
1648,Turquie,223,2018,Viande de Volailles,2734,0,0.0,489,6,0,2229,0,0.0,0.0
1649,Tuvalu,227,2018,Poulets,1057,0,0.0,0,0,0,0,55,0.0,0.0
1650,Tuvalu,227,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,6852.641379000001
1651,Tuvalu,227,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,1.43,0.0
1652,Ukraine,230,2014,Population,2501,0,0.0,0,0,45112,0,0,0.0,0.0
1653,Ukraine,230,2014,Produits Animaux,2941,677,39.86,0,0,0,0,0,0.0,0.0
1654,Ukraine,230,2014,Produits Vegetaux,2903,2468,45.78,0,0,0,0,0,0.0,0.0
1655,Ukraine,230,2018,Population,2501,0,0.0,0,0,44246,0,0,0.0,0.0
1656,Ukraine,230,2018,Poulets,1057,0,0.0,0,0,0,0,186737,0.0,0.0
1657,Ukraine,230,2018,Produits Animaux,2941,617,38.26,0,0,0,0,0,0.0,0.0
1658,Ukraine,230,2018,Produits Vegetaux,2903,2485,48.18,0,0,0,0,0,0.0,0.0
1659,Ukraine,230,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,2903.120918
1660,Ukraine,230,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-1.83,0.0
1661,Ukraine,230,2018,Viande de Volailles,2734,0,0.0,331,133,0,1287,0,0.0,0.0
1662,Uruguay,234,2014,Population,2501,0,0.0,0,0,3400,0,0,0.0,0.0
1663,Uruguay,234,2014,Produits Animaux,2941,850,50.78,0,0,0,0,0,0.0,0.0
1664,Uruguay,234,2014,Produits Vegetaux,2903,2307,38.88,0,0,0,0,0,0.0,0.0
1665,Uruguay,234,2018,Population,2501,0,0.0,0,0,3449,0,0,0.0,0.0
1666,Uruguay,234,2018,Poulets,1057,0,0.0,0,0,0,0,31678,0.0,0.0
1667,Uruguay,234,2018,Produits Animaux,2941,801,46.22,0,0,0,0,0,0.0,0.0
1668,Uruguay,234,2018,Produits Vegetaux,2903,2400,40.28,0,0,0,0,0,0.0,0.0
1669,Uruguay,234,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,15988.519031
1670,Uruguay,234,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,1.05,0.0
1671,Uruguay,234,2018,Viande de Volailles,2734,0,0.0,3,6,0,32,0,0.0,0.0
1672,Vanuatu,155,2014,Population,2501,0,0.0,0,0,264,0,0,0.0,0.0
1673,Vanuatu,155,2014,Produits Animaux,2941,420,27.68,0,0,0,0,0,0.0,0.0
1674,Vanuatu,155,2014,Produits Vegetaux,2903,2313,39.36,0,0,0,0,0,0.0,0.0
1675,Vanuatu,155,2018,Population,2501,0,0.0,0,0,293,0,0,0.0,0.0
1676,Vanuatu,155,2018,Poulets,1057,0,0.0,0,0,0,0,939,0.0,0.0
1677,Vanuatu,155,2018,Produits Animaux,2941,412,27.31,0,0,0,0,0,0.0,0.0
1678,Vanuatu,155,2018,Produits Vegetaux,2903,2195,36.65,0,0,0,0,0,0.0,0.0
1679,Vanuatu,155,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,3106.904946
1680,Vanuatu,155,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.84,0.0
1681,Vanuatu,155,2018,Viande de Volailles,2734,0,0.0,0,4,0,1,0,0.0,0.0
1682,Venezuela (République bolivarienne du),236,2014,Population,2501,0,0.0,0,0,30043,0,0,0.0,0.0
1683,Venezuela (République bolivarienne du),236,2014,Produits Animaux,2941,522,39.9,0,0,0,0,0,0.0,0.0
1684,Venezuela (République bolivarienne du),236,2014,Produits Vegetaux,2903,2088,34.99,0,0,0,0,0,0.0,0.0
1685,Venezuela (République bolivarienne du),236,2018,Population,2501,0,0.0,0,0,28887,0,0,0.0,0.0
1686,Venezuela (République bolivarienne du),236,2018,Poulets,1057,0,0.0,0,0,0,0,122897,0.0,0.0
1687,Venezuela (République bolivarienne du),236,2018,Produits Animaux,2941,347,24.57,0,0,0,0,0,0.0,0.0
1688,Venezuela (République bolivarienne du),236,2018,Produits Vegetaux,2903,1773,29.6,0,0,0,0,0,0.0,0.0
1689,Venezuela (République bolivarienne du),236,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,6266.6155229999995
1690,Venezuela (République bolivarienne du),236,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-1.34,0.0
1691,Venezuela (République bolivarienne du),236,2018,Viande de Volailles,2734,0,0.0,0,3,0,448,0,0.0,0.0
1692,Viet Nam,237,2014,Population,2501,0,0.0,0,0,91714,0,0,0.0,0.0
1693,Viet Nam,237,2014,Produits Animaux,2941,608,34.89,0,0,0,0,0,0.0,0.0
1694,Viet Nam,237,2014,Produits Vegetaux,2903,2246,54.75,0,0,0,0,0,0.0,0.0
1695,Viet Nam,237,2018,Population,2501,0,0.0,0,0,95546,0,0,0.0,0.0
1696,Viet Nam,237,2018,Poulets,1057,0,0.0,0,0,0,0,316916,0.0,0.0
1697,Viet Nam,237,2018,Produits Animaux,2941,673,39.66,0,0,0,0,0,0.0,0.0
1698,Viet Nam,237,2018,Produits Vegetaux,2903,2352,58.91,0,0,0,0,0,0.0,0.0
1699,Viet Nam,237,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,2415.870659
1700,Viet Nam,237,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.2,0.0
1701,Viet Nam,237,2018,Viande de Volailles,2734,0,0.0,2,593,0,947,0,0.0,0.0
1702,Yémen,249,2014,Population,2501,0,0.0,0,0,25823,0,0,0.0,0.0
1703,Yémen,249,2014,Produits Animaux,2941,178,13.21,0,0,0,0,0,0.0,0.0
1704,Yémen,249,2014,Produits Vegetaux,2903,1978,45.33,0,0,0,0,0,0.0,0.0
1705,Yémen,249,2018,Population,2501,0,0.0,0,0,28499,0,0,0.0,0.0
1706,Yémen,249,2018,Poulets,1057,0,0.0,0,0,0,0,66431,0.0,0.0
1707,Yémen,249,2018,Produits Animaux,2941,142,10.38,0,0,0,0,0,0.0,0.0
1708,Yémen,249,2018,Produits Vegetaux,2903,2012,44.15,0,0,0,0,0,0.0,0.0
1709,Yémen,249,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,919.3002720000001
1710,Yémen,249,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-3.0,0.0
1711,Yémen,249,2018,Viande de Volailles,2734,0,0.0,0,96,0,180,0,0.0,0.0
1712,Zambie,251,2014,Population,2501,0,0.0,0,0,15400,0,0,0.0,0.0
1713,Zambie,251,2014,Produits Animaux,2941,130,11.38,0,0,0,0,0,0.0,0.0
1714,Zambie,251,2014,Produits Vegetaux,2903,1883,47.74,0,0,0,0,0,0.0,0.0
1715,Zambie,251,2018,Population,2501,0,0.0,0,0,17352,0,0,0.0,0.0
1716,Zambie,251,2018,Poulets,1057,0,0.0,0,0,0,0,41191,0.0,0.0
1717,Zambie,251,2018,Produits Animaux,2941,159,13.7,0,0,0,0,0,0.0,0.0
1718,Zambie,251,2018,Produits Vegetaux,2903,1842,46.83,0,0,0,0,0,0.0,0.0
1719,Zambie,251,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,1500.713767
1720,Zambie,251,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.14,0.0
1721,Zambie,251,2018,Viande de Volailles,2734,0,0.0,1,11,0,49,0,0.0,0.0
1722,Zimbabwe,181,2014,Population,2501,0,0.0,0,0,13587,0,0,0.0,0.0
1723,Zimbabwe,181,2014,Produits Animaux,2941,182,12.72,0,0,0,0,0,0.0,0.0
1724,Zimbabwe,181,2014,Produits Vegetaux,2903,1804,33.35,0,0,0,0,0,0.0,0.0
1725,Zimbabwe,181,2018,Population,2501,0,0.0,0,0,14439,0,0,0.0,0.0
1726,Zimbabwe,181,2018,Poulets,1057,0,0.0,0,0,0,0,10357,0.0,0.0
1727,Zimbabwe,181,2018,Produits Animaux,2941,159,11.59,0,0,0,0,0,0.0,0.0
1728,Zimbabwe,181,2018,Produits Vegetaux,2903,1749,32.56,0,0,0,0,0,0.0,0.0
1729,Zimbabwe,181,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,1342.5352070000001
1730,Zimbabwe,181,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-0.71,0.0
1731,Zimbabwe,181,2018,Viande de Volailles,2734,0,0.0,0,4,0,66,0,0.0,0.0
1732,Égypte,59,2014,Population,2501,0,0.0,0,0,90425,0,0,0.0,0.0
1733,Égypte,59,2014,Produits Animaux,2941,312,24.99,0,0,0,0,0,0.0,0.0
1734,Égypte,59,2014,Produits Vegetaux,2903,3076,74.17,0,0,0,0,0,0.0,0.0
1735,Égypte,59,2018,Population,2501,0,0.0,0,0,98424,0,0,0.0,0.0
1736,Égypte,59,2018,Poulets,1057,0,0.0,0,0,0,0,162988,0.0,0.0
1737,Égypte,59,2018,Produits Animaux,2941,302,26.42,0,0,0,0,0,0.0,0.0
1738,Égypte,59,2018,Produits Vegetaux,2903,2990,71.1,0,0,0,0,0,0.0,0.0
1739,Égypte,59,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,2450.2974440000003
1740,Égypte,59,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-1.16,0.0
1741,Égypte,59,2018,Viande de Volailles,2734,0,0.0,2,46,0,1451,0,0.0,0.0
1742,Émirats arabes unis,225,2014,Population,2501,0,0.0,0,0,9214,0,0,0.0,0.0
1743,Émirats arabes unis,225,2014,Produits Animaux,2941,680,49.55,0,0,0,0,0,0.0,0.0
1744,Émirats arabes unis,225,2014,Produits Vegetaux,2903,2718,62.34,0,0,0,0,0,0.0,0.0
1745,Émirats arabes unis,225,2018,Population,2501,0,0.0,0,0,9631,0,0,0.0,0.0
1746,Émirats arabes unis,225,2018,Poulets,1057,0,0.0,0,0,0,0,24130,0.0,0.0
1747,Émirats arabes unis,225,2018,Produits Animaux,2941,678,50.46,0,0,0,0,0,0.0,0.0
1748,Émirats arabes unis,225,2018,Produits Vegetaux,2903,2636,59.8,0,0,0,0,0,0.0,0.0
1749,Émirats arabes unis,225,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,43615.959076
1750,Émirats arabes unis,225,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.74,0.0
1751,Émirats arabes unis,225,2018,Viande de Volailles,2734,0,0.0,58,609,0,48,0,0.0,0.0
1752,Équateur,58,2014,Population,2501,0,0.0,0,0,15952,0,0,0.0,0.0
1753,Équateur,58,2014,Produits Animaux,2941,593,34.57,0,0,0,0,0,0.0,0.0
1754,Équateur,58,2014,Produits Vegetaux,2903,2019,33.28,0,0,0,0,0,0.0,0.0
1755,Équateur,58,2018,Population,2501,0,0.0,0,0,17084,0,0,0.0,0.0
1756,Équateur,58,2018,Poulets,1057,0,0.0,0,0,0,0,158473,0.0,0.0
1757,Équateur,58,2018,Produits Animaux,2941,535,30.73,0,0,0,0,0,0.0,0.0
1758,Équateur,58,2018,Produits Vegetaux,2903,2071,35.24,0,0,0,0,0,0.0,0.0
1759,Équateur,58,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,6277.759377
1760,Équateur,58,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-0.07,0.0
1761,Équateur,58,2018,Viande de Volailles,2734,0,0.0,0,0,0,350,0,0.0,0.0
1762,Érythrée,178,2018,Poulets,1057,0,0.0,0,0,0,0,1144,0.0,0.0
1763,Érythrée,178,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,1309.4502380000001
1764,Érythrée,178,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-0.61,0.0
1765,États-Unis d'Amérique,231,2014,Population,2501,0,0.0,0,0,318673,0,0,0.0,0.0
1766,États-Unis d'Amérique,231,2014,Produits Animaux,2941,989,70.68,0,0,0,0,0,0.0,0.0
1767,États-Unis d'Amérique,231,2014,Produits Vegetaux,2903,2728,40.03,0,0,0,0,0,0.0,0.0
1768,États-Unis d'Amérique,231,2018,Population,2501,0,0.0,0,0,327096,0,0,0.0,0.0
1769,États-Unis d'Amérique,231,2018,Poulets,1057,0,0.0,0,0,0,0,1972088,0.0,0.0
1770,États-Unis d'Amérique,231,2018,Produits Animaux,2941,1027,73.48,0,0,0,0,0,0.0,0.0
1771,États-Unis d'Amérique,231,2018,Produits Vegetaux,2903,2755,40.27,0,0,0,0,0,0.0,0.0
1772,États-Unis d'Amérique,231,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,63768.260166
1773,États-Unis d'Amérique,231,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.48,0.0
1774,États-Unis d'Amérique,231,2018,Viande de Volailles,2734,0,0.0,3776,128,0,22298,0,0.0,0.0
1775,Éthiopie,238,2014,Population,2501,0,0.0,0,0,98094,0,0,0.0,0.0
1776,Éthiopie,238,2014,Produits Animaux,2941,119,7.5,0,0,0,0,0,0.0,0.0
1777,Éthiopie,238,2014,Produits Vegetaux,2903,2132,56.52,0,0,0,0,0,0.0,0.0
1778,Éthiopie,238,2018,Population,2501,0,0.0,0,0,109224,0,0,0.0,0.0
1779,Éthiopie,238,2018,Poulets,1057,0,0.0,0,0,0,0,62106,0.0,0.0
1780,Éthiopie,238,2018,Produits Animaux,2941,104,6.55,0,0,0,0,0,0.0,0.0
1781,Éthiopie,238,2018,Produits Vegetaux,2903,2234,59.79,0,0,0,0,0,0.0,0.0
1782,Éthiopie,238,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,742.051199
1783,Éthiopie,238,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-1.34,0.0
1784,Éthiopie,238,2018,Viande de Volailles,2734,0,0.0,0,1,0,74,0,0.0,0.0
1785,Îles Caïmanes,36,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,79693.915414
1786,Îles Cook,47,2018,Poulets,1057,0,0.0,0,0,0,0,19,0.0,0.0
1787,Îles Cook,47,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,20832.455953
1788,Îles Marshall,127,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,5291.129197
1789,Îles Marshall,127,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.86,0.0
1790,Îles Salomon,25,2014,Population,2501,0,0.0,0,0,587,0,0,0.0,0.0
1791,Îles Salomon,25,2014,Produits Animaux,2941,195,17.62,0,0,0,0,0,0.0,0.0
1792,Îles Salomon,25,2014,Produits Vegetaux,2903,2182,38.48,0,0,0,0,0,0.0,0.0
1793,Îles Salomon,25,2018,Population,2501,0,0.0,0,0,653,0,0,0.0,0.0
1794,Îles Salomon,25,2018,Poulets,1057,0,0.0,0,0,0,0,245,0.0,0.0
1795,Îles Salomon,25,2018,Produits Animaux,2941,202,15.37,0,0,0,0,0,0.0,0.0
1796,Îles Salomon,25,2018,Produits Vegetaux,2903,2213,37.77,0,0,0,0,0,0.0,0.0
1797,Îles Salomon,25,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,1929.8015699999999
1798,Îles Salomon,25,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.3,0.0
1799,Îles Salomon,25,2018,Viande de Volailles,2734,0,0.0,0,5,0,0,0,0.0,0.0
1800,Îles Turques-et-Caïques,224,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,30549.215499
1801,Îles Vierges britanniques,239,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,41614.624767
